group_id,task,n_members,start_time,end_time,duration,speaker_id,text
36225,PS2,6,407.28,412.16,4.88,3.0,"And then between the six of us, it's way more efficient than every single one of us do everything."
36225,PS2,6,412.68,414.84,2.16,3.0,So that's the whole idea of different countries and different.
36225,PS2,6,415.84,420.64,4.8,3.0,"Yeah, OK, I'm just going to put it out there."
36225,PS2,6,420.68,430.24,9.56,3.0,"One of the creative way of security is a self accountability, which is like the trust and accountability of it and then becomes the security."
36225,PS2,6,430.24,438.28,8.04,3.0,It's usually when a lot of these things come in like a client is worried about their product will be lost and whatever.
36225,PS2,6,438.28,442.88,4.6,3.0,It's because every part of the supply chain do not have accountability of the whole supply chain.
36225,PS2,6,443.6,445.56,1.96,3.0,But I'm just going to take care of this little bit.
36225,PS2,6,445.56,446.76,1.2,3.0,I don't care about anything else.
36225,PS2,6,447.68,455.68,8.0,3.0,But if we put that trust and accountability on everybody and then that won't be less of the security concern.
36225,PS2,6,456.08,462.88,6.8,1.0,"And increase like, transparency as well, like these actors deserve to know like what happens to their product after they're involved as well."
36225,PS2,6,463.2,464.48,1.28,3.0,Just like put you on a statement.
36225,PS2,6,464.56,464.84,0.28,3.0,Yeah.
36225,PS2,6,465.24,470.36,5.12,3.0,"So self involvement, accountability I guess you know, that's I'm not sure what they will work on."
36225,PS2,6,470.72,471.76,1.04,5.0,"Yeah, I'm happy to go ahead of that."
36225,PS2,6,471.76,477.88,6.12,5.0,"I mean, I I don't know how that would Have you have any ideas how how that would work in practice?"
36225,PS2,6,479.88,484.2,4.32,3.0,"OK, say, you know, maybe making a jumper again, for example."
36225,PS2,6,484.2,488.68,4.48,3.0,"So if if I make the garments and you make stitches and then you put the button on it and then blah, blah."
36225,PS2,6,488.68,490.48,1.8,3.0,"And I don't care, I'm just going to put the button."
36225,PS2,6,490.76,497.4,6.64,3.0,"So even though we don't need the button anymore, but I don't care about anything else that's adding the security problems and vulnerability in it."
36225,PS2,6,497.4,504.68,7.28,3.0,"But then if you can see the whole, if you have your stick in it, you have your own, I don't know, 5% of the company."
36225,PS2,6,505.16,506.88,1.72,3.0,And then you care about it more.
36225,PS2,6,507.4,511.16,3.76,3.0,"So that makes like, wait a minute, I don't need more buttons or I actually do."
36225,PS2,6,511.2,512.64,1.44,3.0,So they kind of raise pants a lot quicker.
36225,PS2,6,513.6,521.88,8.28,5.0,"So the I guess summary would be like improving supply chain transparency and then because you to do what you wanted to do, you need to have."
36225,PS2,6,521.92,522.52,0.6,3.0,Transparency.
36225,PS2,6,522.52,527.0,4.48,3.0,"Well, I'm actually thinking about giving everybody a stock a share of the company."
36225,PS2,6,527.4,527.52,0.12,6.0,Sure.
36225,PS2,6,528.48,544.48,16.0,3.0,"Whatever supply chain is, you know, so making close as an example again, so for your close production line, so even for the the lowest the supply chain, that person probably can't even read it right and all of that they own 0.01% of the company."
36225,PS2,6,544.8,545.08,0.28,5.0,The the the.
36225,PS2,6,546.24,547.36,1.12,3.0,The one that makes closing the.
36225,PS2,6,547.36,548.92,1.56,5.0,"Company, yeah, the final, yes, yeah."
36225,PS2,6,549.76,552.64,2.88,3.0,Until they become becomes more accountable.
36225,PS2,6,552.68,556.2,3.52,3.0,So if it works well and then I will have better profit.
36225,PS2,6,556.8,558.56,1.76,6.0,I just want to be cognizant of time.
36225,PS2,6,559.28,560.08,0.8,3.0,2 minutes left.
36225,PS2,6,560.12,560.56,0.44,6.0,Yeah.
36225,PS2,6,561.08,565.72,4.64,6.0,So I'm I'm not sure how to turn this into one creative idea.
36225,PS2,6,566.48,578.96,12.48,4.0,How I'd like to just let a party to monitor the whole the every like transport processes like from one supply to the level 1 just let the party to monitor this process would.
36225,PS2,6,579.24,580.32,1.08,1.0,You like to watch down?
36225,PS2,6,580.32,580.88,0.56,1.0,"Yeah, yeah, yeah."
36225,PS2,6,581.16,586.4,5.24,4.0,So the the their job is just to modify the process of the transport so that.
36225,PS2,6,586.6,588.28,1.68,3.0,So you're talking about hiring?
36225,PS2,6,588.32,588.96,0.64,4.0,Policing.
36225,PS2,6,588.96,589.08,0.12,4.0,Yeah.
36225,PS2,6,589.32,590.44,1.12,4.0,"Yeah, it's like that."
36225,PS2,6,590.44,593.68,3.24,3.0,But the policing that's usually increase a huge amount of cost.
36225,PS2,6,593.68,598.12,4.44,3.0,"They're creating us and then that a lot more friction and exploitation of the moment though, right?"
36225,PS2,6,598.32,600.08,1.76,4.0,"Yeah, it's, it has the right."
36225,PS2,6,600.32,601.12,0.8,4.0,I think it has the.
36225,PS2,6,601.44,602.28,0.84,3.0,Controversial about the.
36225,PS2,6,602.68,605.16,2.48,4.0,"Increasing the cost, but also I think it's."
36225,PS2,6,605.72,606.24,0.52,3.0,A very.
36225,PS2,6,606.68,609.08,2.4,4.0,Kind of like secure to a.
36225,PS2,6,609.68,612.52,2.84,3.0,Secure way of increase the tests are safe.
36225,PS2,6,613.88,614.0,0.12,1.0,Yeah.
36225,PS2,6,614.28,618.72,4.44,1.0,"So I mean, of course there are going to be costs like in, you know, like increasing policing."
36225,PS2,6,618.76,625.56,6.8,1.0,"But I guess in the long term, like if you wait, like will it, it might actually decrease these like uncontrolled costs."
36225,PS2,6,626.56,627.0,0.44,1.0,I I don't.
36225,PS2,6,628.72,631.92,3.2,3.0,Know OK we've got one minute when I have minutes left so do we go for it I.
36225,PS2,6,632.04,635.2,3.16,5.0,Just gave it generic trying to improve.
36225,PS2,6,636.16,636.52,0.36,6.0,Yeah.
36225,PS2,6,637.4,638.24,0.84,3.0,Do we go for trade?
36225,PS2,6,638.28,640.0,1.72,5.0,More hostility across the spike chain.
36225,PS2,6,640.44,640.6,0.16,3.0,Yeah.
36225,PS2,6,640.6,646.16,5.56,3.0,"Do we go for transparency or more policing, enforcement or share of the company?"
36225,PS2,6,647.32,648.64,1.32,6.0,"I think we can say, Oh, no, yeah."
36225,PS2,6,648.68,650.64,1.96,3.0,"Because they all, yeah, might as well just put divers in."
36225,PS2,6,650.68,651.84,1.16,6.0,"Here OK, so how would I say that?"
36225,PS2,6,651.84,652.68,0.84,6.0,I would say.
36225,PS2,6,652.68,654.64,1.96,3.0,Number one option improve transparency.
36225,PS2,6,657.84,659.76,1.92,3.0,Number two option ground.
36225,PS2,6,660.72,661.8,1.08,1.0,Increase policing.
36225,PS2,6,663.44,667.6,4.16,3.0,"You know, I was thinking about second option is ground company ownership."
36225,PS2,6,668.44,668.64,0.2,2.0,OK.
36225,PS2,6,669.12,672.68,3.56,3.0,Good grant company ownership as percentage doesn't matter how small I.
36225,PS2,6,672.84,673.24,0.4,4.0,Think that's.
36225,PS2,6,673.28,674.32,1.04,1.0,The most creative?
36225,PS2,6,674.84,675.4,0.56,3.0,"One you need, really."
36225,PS2,6,675.92,677.28,1.36,3.0,"Yeah, it's just."
36225,PS2,6,677.48,677.92,0.44,6.0,What do you say?
36225,PS2,6,677.92,679.08,1.16,6.0,Grant company ownership?
36225,PS2,6,679.08,679.56,0.48,6.0,Ownership it.
36225,PS2,6,680.32,685.84,5.52,3.0,Could be just you could put a bracket that is 0.001% of whatever but you.
36225,PS2,6,685.92,687.04,1.12,6.0,Know to incentivize.
36225,PS2,6,687.8,687.92,0.12,3.0,Yeah.
36225,PS2,6,689.76,690.08,0.32,5.0,Incentive.
36225,PS2,6,691.0,692.48,1.48,6.0,How do you spell incentivize?
36225,PS2,6,692.48,694.04,1.56,6.0,"Oh my God, incentives."
36225,PS2,6,695.88,696.36,0.48,3.0,CEN.
36225,PS2,6,696.68,697.2,0.52,6.0,Like this?
36225,PS2,6,697.2,697.6,0.4,6.0,No.
36225,PS2,6,697.6,698.16,0.56,1.0,"Yeah, it is."
36225,PS2,6,698.44,698.84,0.4,3.0,"Yeah, it is."
36225,PS2,6,698.88,699.28,0.4,3.0,"Yeah, you're."
36225,PS2,6,699.76,700.0,0.24,6.0,Correct.
36225,PS2,6,700.0,700.12,0.12,6.0,OK.
36225,PS2,6,700.12,700.24,0.12,6.0,And.
36225,PS2,6,700.24,701.84,1.6,3.0,And let's put everything down.
36225,PS2,6,701.92,709.52,7.6,3.0,"So the option is your idea of increasing policing, policing enforcement increase."
36225,PS2,6,709.52,709.76,0.24,3.0,"OK, and."
36225,PS2,6,713.88,715.84,1.96,6.0,"Then I'm about 6 seconds, OK, and what else?"
36225,PS2,6,716.84,717.92,1.08,6.0,T and all of these.
34420,PS5,6,0.0,985.92,1.44,1.0,That's relatively an easier one.
34420,PS5,6,997.4,999.44,2.04,2.0,So basically you want to keep your employees.
34420,PS5,6,1001.52,1002.4,0.88,1.0,How do you keep them?
34420,PS5,6,1002.6,1003.32,0.72,2.0,Just pay them.
34420,PS5,6,1005.76,1007.68,1.92,1.0,More offer them more perks.
34420,PS5,6,1007.68,1008.32,0.64,1.0,"Reading, yeah."
34420,PS5,6,1008.84,1014.12,5.28,4.0,Make them feel like they have a sense of purpose and belonging in the company.
34420,PS5,6,1014.12,1020.44,6.32,1.0,"As well, let's start with this one because they they, they said one creative idea."
34420,PS5,6,1020.44,1029.52,9.08,1.0,"I think we can answer this in a smarter way by starting with what you said and then involving every, including everybody's ideas as basically backup to what you said."
34420,PS5,6,1029.8,1038.76,8.96,1.0,"You know, so we would encourage making employees exact words that you said I."
34420,PS5,6,1039.84,1042.04,2.2,4.0,Feel like they have a sense of purpose in the love.
34420,PS5,6,1043.6,1044.72,1.12,2.0,I think the.
34420,PS5,6,1049.92,1051.0,1.08,1.0,Business goes offering.
34420,PS5,6,1062.04,1072.2,10.16,1.0,"Basically, I don't know, I say social perks like social advantages, let's say other benefits like free health care, private health care in."
34420,PS5,6,1072.56,1074.0,1.44,4.0,The UK you.
34420,PS5,6,1074.24,1076.0,1.76,1.0,Know private insurance please.
34420,PS5,6,1078.04,1078.72,0.68,4.0,And what else?
34420,PS5,6,1080.12,1082.4,2.28,1.0,"Leave like, you know, sick days."
34420,PS5,6,1083.08,1085.28,2.2,1.0,I'm just going to say PT OS alright.
34420,PS5,6,1085.28,1101.44,16.16,1.0,"Paid time off, Paid time off, maternity and paternity deals, Hunger and maternity with us."
34420,PS5,6,1104.8,1105.92,1.12,6.0,Pretty Mel and snacks.
34420,PS5,6,1106.92,1121.32,14.4,1.0,"Oh yeah, actually yes, access to access to, you know, sorted at work, transportation or cycle to work clean."
34420,PS5,6,1121.32,1122.56,1.24,1.0,"I hate cycling guys, sorry."
34420,PS5,6,1123.64,1124.16,0.52,4.0,Bus to work.
34420,PS5,6,1125.32,1126.08,0.76,1.0,"Yeah, OK."
34420,PS5,6,1126.08,1127.04,0.96,1.0,"You know, free transportation."
34420,PS5,6,1127.08,1130.56,3.48,1.0,"I like, you know, transportation vouchers, not vouchers."
34420,PS5,6,1133.32,1133.72,0.4,6.0,Coupons.
34420,PS5,6,1133.84,1135.0,1.16,6.0,"Yeah, I like that."
34420,PS5,6,1136.0,1137.52,1.52,4.0,I'm just listing my idea or.
34420,PS5,6,1145.68,1147.48,1.8,1.0,"I work for that company, please hire me."
34420,PS5,6,1147.48,1148.28,0.8,1.0,I do whatever.
34420,PS5,6,1152.2,1153.56,1.36,1.0,"Oh, housing."
34420,PS5,6,1153.88,1156.04,2.16,4.0,"Yeah, housing some cities."
34420,PS5,6,1156.64,1157.84,1.2,2.0,Education for.
34420,PS5,6,1162.28,1162.44,0.16,6.0,Kids.
34420,PS5,6,1164.52,1165.84,1.32,4.0,Waterproof speakers.
34420,PS5,6,1179.16,1180.8,1.64,1.0,That is a creative one really.
34420,PS5,6,1181.64,1184.96,3.32,1.0,But that is just basically pushing more people to hire AI.
34420,PS5,6,1185.92,1187.44,1.52,1.0,"They don't need all of that, do they?"
34420,PS5,6,1189.68,1195.16,5.48,3.0,"Maybe like some kind of like making it more of a community, making people like."
34420,PS5,6,1195.92,1197.4,1.48,1.0,Bringing people together.
34420,PS5,6,1197.4,1197.88,0.48,3.0,At work.
34420,PS5,6,1200.32,1201.2,0.88,5.0,Past the shift.
34420,PS5,6,1201.48,1202.52,1.04,1.0,I did shift and out.
34420,PS5,6,1204.36,1205.0,0.64,1.0,Brilliant.
34420,PS5,6,1206.28,1206.84,0.56,1.0,Whoopsie.
34420,PS5,6,1207.56,1208.64,1.08,1.0,"Oh, past the shift."
34420,PS5,6,1209.24,1210.44,1.2,5.0,"Or maybe click Yeah, click."
34420,PS5,6,1210.44,1213.64,3.2,1.0,It it's not changing anymore.
34420,PS5,6,1213.68,1214.48,0.8,1.0,It's so weird.
34420,PS5,6,1214.48,1215.04,0.56,1.0,It's changed.
34420,PS5,6,1215.04,1216.28,1.24,1.0,"It did, yeah."
34420,PS5,6,1216.76,1220.72,3.96,1.0,"Oh, OK, that's English."
34420,PS5,6,1220.72,1221.68,0.96,1.0,"Yeah, that's very good."
34420,PS5,6,1221.68,1222.08,0.4,1.0,Thank you.
34420,PS5,6,1225.04,1228.2,3.16,1.0,You said something about making it feel like a community.
34420,PS5,6,1228.24,1234.64,6.4,3.0,"Like bringing people together, I don't know, some kind of like bonding activities at work, they have like away days and stuff."
34420,PS5,6,1235.2,1235.4,0.2,1.0,OK.
34420,PS5,6,1236.48,1236.76,0.28,1.0,OK.
34420,PS5,6,1237.0,1241.24,4.24,1.0,"For away days for team, team and community."
34420,PS5,6,1244.84,1245.08,0.24,1.0,OK.
34420,PS5,6,1245.68,1250.16,4.48,1.0,Does it all fit under sense of purpose and belonging or should we say also like support or I don't know.
34420,PS5,6,1255.36,1258.16,2.8,1.0,"Yeah, I was really talking about like since 1:00 and 2:00."
34420,PS5,6,1259.6,1272.64,13.04,1.0,"Do we need all of that to have like, you know, maybe, oh, you know what, like career advancement options like master degrees, HD, so on and so forth, you know, you know, providing, let's say, career."
34420,PS5,6,1273.36,1281.52,8.16,3.0,"And maybe like opportunities for like volunteering or working, because then it's like, oh, they've got a sense that they're improving by staying in the job."
34420,PS5,6,1283.36,1284.16,0.8,1.0,You should become CEO.
34420,PS5,6,1284.28,1298.88,14.6,1.0,"OK, so offering community, let's say to, I don't know, like increase their sense of social responsibility?"
34420,PS5,6,1307.4,1312.84,5.44,1.0,"OK, OK, happy move on."
35217,PS2,6,0.04,0.96,0.92,1.0,Because I look at the time.
35217,PS2,6,1.6,10.16,8.56,2.0,"OK, 1."
35217,PS2,6,10.6,12.96,2.36,3.0,With the supply chain could lead to uncontrolled.
35217,PS2,6,12.96,13.4,0.44,1.0,Costs.
35217,PS2,6,14.6,16.6,2.0,3.0,And inefficient delivery.
35217,PS2,6,16.6,17.4,0.8,1.0,Schedules.
35217,PS2,6,25.0,26.96,1.96,3.0,"OK, what do we understand for the question?"
35217,PS2,6,29.36,30.84,1.48,4.0,Like what kind of vulnerabilities?
35217,PS2,6,30.88,31.12,0.24,4.0,Yeah.
35217,PS2,6,32.04,37.04,5.0,3.0,"Yeah, the written supply chain security and then the written inefficient delivery schedule."
35217,PS2,6,39.84,51.08,11.24,5.0,"I think it's like if you're trying to sell like corn and like there's like a blight that's, yeah, that's a vulnerability and it'll lead to uncontrol costs because you won't have any."
35217,PS2,6,51.4,52.32,0.92,5.0,And then price would go up.
35217,PS2,6,53.12,55.4,2.28,5.0,"Like if anything, the system breaks down, yeah."
35217,PS2,6,62.2,63.96,1.76,3.0,So I think we have two aspects to look at.
35217,PS2,6,63.96,65.4,1.44,3.0,One is the why could.
35217,PS2,6,65.4,66.84,1.44,1.0,Cost just go out and.
35217,PS2,6,67.32,71.12,3.8,3.0,Become uncontrolled and one is the delivery aspect.
35217,PS2,6,74.16,79.48,5.32,5.0,When it says delivery schedules it doesn't mean actual like.
35217,PS2,6,80.48,81.6,1.12,2.0,Delivery it could be.
